HodNottBot_1, 0, 0, 10, 0, 0, -10000.0, 0, 209.0
HodNottBot_2, 0, 0, 10, 0, 0, -10000.0, 0, 320.0
HodNottBot_3, 0, 0, 10, 0, 0, -10000.0, 0, 144.0
HodNottBot_4, 0, 0, 10, 0, 0, -10000.0, 0, 453.0
HodNottBot_5, 0, 0, 10, 0, 0, -10000.0, 0, 150.0
