HodNottBot_1, 8, 2, 0, 0, 462.0, 462.0, 4712.0, 4712.0
HodNottBot_2, 10, 0, 0, 0, 575.0, 575.0, 5000.0, 5000.0
HodNottBot_3, 10, 0, 0, 0, 562.0, 562.0, 5000.0, 5000.0
HodNottBot_4, 4, 0, 6, 0, 97.0, -5903.0, 2000.0, 2289.0
HodNottBot_5, 7, 3, 0, 0, 84.0, 84.0, 4427.0, 4427.0
