HodNottBot_1, 10, 0, 0, 0, 177.0, 177.0, 3937.0, 3937.0
HodNottBot_2, 10, 0, 0, 0, 152.0, 152.0, 1681.0, 1681.0
HodNottBot_3, 10, 0, 0, 0, 243.0, 243.0, 1664.0, 1664.0
HodNottBot_4, 10, 0, 0, 0, 233.0, 233.0, 2064.0, 2064.0
HodNottBot_5, 10, 0, 0, 0, 158.0, 158.0, 728.0, 728.0
